id,reply_time,full_resolution_time,num_replies,is_issue_solved,is_rerouted,is_promoter,group_number,agent,manager,site
303,1182,1182,1,1,1,1,4,Anitra Brightwell Ê,Earnest Levitsky Ê,Sequoia
304,6,59,2,1,1,1,2,Magdalene Mershon Ê,Bart Huth Ê,Orangewood
305,2488,3986,2,1,1,1,3,Ardell Difiore Ê,Gracie Shehorn Ê,Willow
306,2488,3986,2,1,1,1,3,Anitra Brightwell Ê,Earnest Levitsky Ê,Sequoia
307,2488,3986,2,1,1,1,3,Josephina Rhea Ê,Lauran Kestler Ê,Orangewood
308,2488,3986,2,1,1,1,3,Dolores Burget Ê,Lauran Kestler Ê,Orangewood
309,2514,2514,1,1,1,1,3,Kenton Lossing Ê,Janette Westfield Ê,Sequoia
310,3885,18061,4,1,1,1,6,Teresita Nader Ê,Ahmed Sykes Ê,Pine
311,1186,2569,1,1,1,1,4,Henry Spadoni Ê,Bart Huth Ê,Orangewood
312,2518,2565,3,0,1,0,3,Dolores Burget Ê,Lauran Kestler Ê,Orangewood
313,4025,5522,3,0,1,1,3,Michelina Bartolotta Ê,Kermit Beck Ê,Cypress
314,3757,4014,4,0,1,0,10,Luciana Rampton Ê,Carlos Speaker Ê,Willow
315,2452,4249,2,1,1,1,3,Elenora Crum Ê,Earnest Levitsky Ê,Sequoia
316,2138,2138,1,0,1,0,10,Wendell Pajak Ê,Meagan Dale Ê,Willow
317,,2476,0,1,1,1,3,Lahoma Fillman Ê,Irish Mcmillin Ê,Cypress
318,8284,8284,1,1,1,1,9,Anitra Brightwell Ê,Earnest Levitsky Ê,Sequoia
319,46,46,1,0,0,0,7,Berna Nunes Ê,Antonio Kaspar Ê,Orangewood
320,4043,4043,1,1,1,1,2,Constance Anker Ê,Irish Mcmillin Ê,Cypress
321,3664,3811,4,0,0,0,8,Marisol Shurtliff Ê,Earnest Levitsky Ê,Sequoia
322,6308,6308,1,1,1,1,8,Elenora Crum Ê,Earnest Levitsky Ê,Sequoia
323,2118,5156,1,0,1,0,4,Pandora Fleener Ê,Junie Grahn Ê,Willow
324,3756,3756,1,1,1,1,9,Christoper Recalde Ê,Lauran Kestler Ê,Orangewood
325,6634,6634,1,0,1,1,8,Delora Hersom Ê,Junie Grahn Ê,Willow
326,2072,3837,4,1,1,1,3,Rufus Seyal Ê,Bart Huth Ê,Orangewood
327,483,3384,2,0,1,0,9,Shiloh Chairez Ê,Jackie Zuccaro Ê,Sequoia
328,2976,2976,1,0,1,0,9,Donovan Smelcer Ê,Cheryll Minaya Ê,Cypress
329,1696,1946,2,1,1,1,3,Temika Cloninger Ê,Bart Huth Ê,Orangewood
330,4724,4724,1,1,1,1,8,Yoshie Maddix Ê,Jackie Zuccaro Ê,Sequoia
331,1646,1646,1,0,1,0,3,Terisa Sweat Ê,Bart Huth Ê,Orangewood
332,4671,7302,2,1,1,1,8,Hilaria Holdaway Ê,Alec Hassell Ê,Sequoia
333,1588,1588,1,0,1,0,3,Jong Fikes Ê,Jessie Tsan Ê,Willow
334,3162,4593,4,1,1,1,2,Lynette Esses Ê,Loura Wemple Ê,Willow
335,4101,4171,3,1,1,1,9,Allison Wroten Ê,Meagan Dale Ê,Willow
336,3124,3124,1,0,1,0,2,Kendra Caliendo Ê,Wilbert Macke Ê,Cypress
337,1214,1214,1,1,1,1,10,Gina Hutson Ê,Junie Grahn Ê,Willow
338,1134,1134,1,1,1,1,9,Jen Steadman Ê,Jessie Tsan Ê,Willow
339,5,2728,4,1,1,1,2,Brittny Reuther Ê,Ahmed Sykes Ê,Pine
340,5178,5178,1,1,1,1,8,Deeann Woodall Ê,Lauran Kestler Ê,Orangewood
341,1314,1314,1,0,1,0,3,Jeanne Gleaves Ê,Janette Westfield Ê,Sequoia
342,2747,2747,1,1,1,1,3,Elna Calahan Ê,Jessie Tsan Ê,Willow
343,2756,2756,1,1,1,1,9,Kitty Dorman Ê,Lauran Kestler Ê,Orangewood
344,1242,1242,1,1,1,1,3,Nadia Labrecque Ê,Gracie Shehorn Ê,Willow
345,952,2747,3,0,1,0,4,Keila Vance Ê,Claude Rasch Ê,Willow
346,1225,1225,1,1,1,1,3,Delora Hersom Ê,Junie Grahn Ê,Willow
347,3722,3722,1,1,1,0,9,Juliet Grier Ê,Loura Wemple Ê,Willow
348,837,2268,2,1,1,1,4,Temika Cloninger Ê,Bart Huth Ê,Orangewood
349,837,2268,2,1,1,1,4,Shiloh Chairez Ê,Jackie Zuccaro Ê,Sequoia
350,837,2268,2,1,1,1,4,Eldon Fuller Ê,Claude Rasch Ê,Willow
351,837,2268,2,1,1,1,4,Dulce Keister Ê,Jackie Zuccaro Ê,Sequoia
352,3667,3667,1,0,1,0,9,Wendell Pajak Ê,Meagan Dale Ê,Willow
353,970,970,1,1,1,1,6,Ardell Difiore Ê,Gracie Shehorn Ê,Willow
354,896,5042,6,1,1,1,6,Rhoda Shrout Ê,Claude Rasch Ê,Willow
355,575,2138,2,1,1,1,4,Barb Gess Ê,Wilbert Macke Ê,Cypress
356,2101,3613,3,1,1,1,2,Ninfa Jeanpierre Ê,Gracie Shehorn Ê,Willow
357,470,470,1,1,1,1,3,Georgene Burnham Ê,Meagan Dale Ê,Willow
358,502,574,4,1,1,1,3,Weston Forsman Ê,Jessie Tsan Ê,Willow
359,1414,1499,2,0,0,0,2,Blossom Stmartin Ê,Irish Mcmillin Ê,Cypress
360,1414,1499,2,0,0,0,2,Peter Tomlinson Ê,Ahmed Sykes Ê,Pine
361,1414,1499,2,0,0,0,2,Henry Spadoni Ê,Bart Huth Ê,Orangewood
362,1414,1499,2,0,0,0,2,Jong Fikes Ê,Jessie Tsan Ê,Willow
363,1728,4614,4,0,1,0,2,Ezra Ayer Ê,Jessie Tsan Ê,Willow
364,1971,2011,2,1,1,1,2,Sharlene Deavers Ê,Kermit Beck Ê,Cypress
365,38,4375,5,1,1,1,2,Myrtie Revell Ê,Preston Perreault Ê,Willow
366,432,432,1,0,1,0,4,Clemente Chmielewski Ê,Cheryll Minaya Ê,Cypress
367,391,391,1,1,1,1,3,Joel Prada Ê,Loura Wemple Ê,Willow
368,1623,1623,1,0,0,0,8,Wendell Pajak Ê,Meagan Dale Ê,Willow
369,91,91,1,0,0,0,7,Kandice Ginther Ê,Ahmed Sykes Ê,Pine
370,6,1651,6,1,1,1,2,Genna Pacheo Ê,Loura Wemple Ê,Willow
371,42,42,1,1,0,1,7,Jong Fikes Ê,Jessie Tsan Ê,Willow
372,255,255,1,1,1,1,9,Juliet Grier Ê,Loura Wemple Ê,Willow
373,10,1398,3,1,0,1,7,Allison Wroten Ê,Meagan Dale Ê,Willow
374,1859,7423,2,1,1,1,9,Anitra Brightwell Ê,Earnest Levitsky Ê,Sequoia
375,287,1565,2,1,1,1,3,Leoma Coletti Ê,Junie Grahn Ê,Willow
376,19,2615,2,1,1,1,9,Elna Calahan Ê,Jessie Tsan Ê,Willow
377,26,26,1,0,1,0,3,Tammie Wallingford Ê,Junie Grahn Ê,Willow
378,1409,1428,2,0,0,0,8,Quinton Doner Ê,Alec Hassell Ê,Sequoia
379,4253,4253,1,1,1,1,8,Nell Orwig Ê,Carlos Speaker Ê,Willow
380,13,2456,3,1,0,1,7,Deeann Woodall Ê,Lauran Kestler Ê,Orangewood
381,119,1066,2,1,1,1,3,Steven Salters Ê,Irish Mcmillin Ê,Cypress
382,119,1066,2,1,1,1,3,Rickey Styron Ê,Bart Huth Ê,Orangewood
383,119,1066,2,1,1,1,3,Lady Pergande Ê,Irish Mcmillin Ê,Cypress
384,119,1066,2,1,1,1,3,Robyn Arterburn Ê,Wilbert Macke Ê,Cypress
385,3,2442,3,1,1,1,2,Derek Borg Ê,Irish Mcmillin Ê,Cypress
386,1237,3678,3,1,0,1,8,Glen Plumb Ê,Ahmed Sykes Ê,Pine
387,2779,2823,3,1,1,1,8,Georgene Burnham Ê,Meagan Dale Ê,Willow
388,1193,1193,1,1,1,1,3,Madelene Aucoin Ê,Meagan Dale Ê,Willow
389,779,779,1,0,0,0,7,Barb Gess Ê,Wilbert Macke Ê,Cypress
390,1453,2512,4,1,1,1,2,Willian Kerstetter Ê,Loura Wemple Ê,Willow
391,1444,1444,1,0,1,0,2,Lavelle Easterly Ê,Preston Perreault Ê,Willow
392,825,825,1,1,1,1,3,Marisol Shurtliff Ê,Earnest Levitsky Ê,Sequoia
393,825,825,1,1,1,1,3,Sherie Hessel Ê,Jessie Tsan Ê,Willow
394,825,825,1,1,1,1,3,Palmer Bothwell Ê,Ahmed Sykes Ê,Pine
395,825,825,1,1,1,1,3,Alfredo Coard Ê,Irish Mcmillin Ê,Cypress
396,1984,1984,1,1,1,1,6,Raguel Coupe Ê,Junie Grahn Ê,Willow
397,1327,2734,3,1,1,1,2,Esta Mead Ê,Gracie Shehorn Ê,Willow
398,914,3752,5,0,1,0,6,Genna Pacheo Ê,Loura Wemple Ê,Willow
399,1888,1888,1,1,1,1,2,Thad Dutra Ê,Bart Huth Ê,Orangewood
400,555,555,1,1,1,1,2,Angle Grasser Ê,Earnest Levitsky Ê,Sequoia
401,555,555,1,1,1,1,2,Keila Vance Ê,Claude Rasch Ê,Willow
402,555,555,1,1,1,1,2,Elza Gunnells Ê,Loura Wemple Ê,Willow
403,555,555,1,1,1,1,2,Audria Reavis Ê,Kermit Beck Ê,Cypress
404,3299,3299,1,1,1,1,10,Nora Hackney Ê,Kermit Beck Ê,Cypress
405,724,724,1,1,1,1,3,Teresita Nader Ê,Ahmed Sykes Ê,Pine
406,339,339,1,1,1,1,2,Yahaira Hazelip Ê,Earnest Levitsky Ê,Sequoia
407,165,165,1,1,1,1,7,Dolores Burget Ê,Lauran Kestler Ê,Orangewood
408,1619,1692,2,1,1,1,2,Robyn Arterburn Ê,Wilbert Macke Ê,Cypress
409,1521,2950,2,1,1,1,2,Marissa Plantz Ê,Bart Huth Ê,Orangewood
410,78,78,1,1,0,1,2,Tenesha Beveridge Ê,Earnest Levitsky Ê,Sequoia
411,1510,1510,1,1,1,0,2,Elenore Dittrich Ê,Wilbert Macke Ê,Cypress
412,3273,11558,5,1,0,1,8,Glen Plumb Ê,Ahmed Sykes Ê,Pine
413,1504,1504,1,1,1,1,2,Riva Boes Ê,Bart Huth Ê,Orangewood
414,1502,1963,3,1,1,1,2,Wilhelmina Perine Ê,Bart Huth Ê,Orangewood
415,34,34,1,1,0,1,2,Kazuko Houge Ê,Antonio Kaspar Ê,Orangewood
416,259,279,2,1,1,1,4,Destiny Fimbres Ê,Irish Mcmillin Ê,Cypress
417,1700,1700,1,1,1,1,2,Pandora Fleener Ê,Junie Grahn Ê,Willow
418,246,246,1,1,1,1,4,Lynette Esses Ê,Loura Wemple Ê,Willow
419,266,1789,2,1,1,1,9,Madelene Aucoin Ê,Meagan Dale Ê,Willow
420,255,6067,17,1,1,1,2,Evalyn Border Ê,Antonio Kaspar Ê,Orangewood
421,13,25,2,1,0,1,6,Robyn Arterburn Ê,Wilbert Macke Ê,Cypress
422,1496,1496,1,1,1,0,2,Cecelia Carone Ê,Earnest Levitsky Ê,Sequoia
423,568,568,1,1,1,1,3,Kitty Dorman Ê,Lauran Kestler Ê,Orangewood
424,1485,1485,1,1,1,1,2,Beatrice Dula Ê,Irish Mcmillin Ê,Cypress
425,255,482,2,1,1,1,3,Shelly Minger Ê,Jackie Zuccaro Ê,Sequoia
426,458,3088,2,1,1,1,3,Jonathan Calvin Ê,Kermit Beck Ê,Cypress
427,15,288,3,1,0,1,2,Garfield Slifer Ê,Carlos Speaker Ê,Willow
428,1483,1681,2,1,1,0,2,Christoper Recalde Ê,Lauran Kestler Ê,Orangewood
429,1780,1780,1,0,1,1,9,Teresita Nader Ê,Ahmed Sykes Ê,Pine
430,1488,1488,1,1,1,0,2,Juliet Grier Ê,Loura Wemple Ê,Willow
431,1481,1481,1,1,1,1,2,Harland Tufts Ê,Janette Westfield Ê,Sequoia
432,7,36,2,0,0,1,7,Stella Hintzen Ê,Cheryll Minaya Ê,Cypress
433,4,249,3,1,1,1,3,Raymonde Grist Ê,Irish Mcmillin Ê,Cypress
434,239,539,3,1,1,1,4,Florinda Alpers Ê,Carlos Speaker Ê,Willow
435,240,240,1,1,1,1,4,Harland Tufts Ê,Janette Westfield Ê,Sequoia
436,199,1546,3,1,1,1,2,Shiloh Chairez Ê,Jackie Zuccaro Ê,Sequoia
437,1390,1519,4,1,1,1,3,Elena Parm Ê,Kermit Beck Ê,Cypress
438,1483,1483,1,1,1,1,2,Lavelle Easterly Ê,Preston Perreault Ê,Willow
439,1397,1397,1,0,1,0,3,Elza Gunnells Ê,Loura Wemple Ê,Willow
440,3,106,2,1,1,1,3,Daniella Creswell Ê,Loura Wemple Ê,Willow
441,323,1743,2,1,1,1,7,Derek Borg Ê,Irish Mcmillin Ê,Cypress
442,1478,1478,1,0,1,0,2,Rachele Lainez Ê,Irish Mcmillin Ê,Cypress
443,1481,1481,1,1,1,0,2,Yoshie Maddix Ê,Jackie Zuccaro Ê,Sequoia
444,1398,3138,6,1,1,1,3,Georgene Burnham Ê,Meagan Dale Ê,Willow
445,1474,1474,1,1,1,1,2,Amina Sergent Ê,Antonio Kaspar Ê,Orangewood
446,1473,1584,2,1,1,1,2,Ardell Difiore Ê,Gracie Shehorn Ê,Willow
447,333,362,3,1,1,1,2,Alfredo Coard Ê,Irish Mcmillin Ê,Cypress
448,1393,1393,1,0,1,0,3,Wilhelmina Perine Ê,Bart Huth Ê,Orangewood
449,1470,1502,2,1,1,1,2,Evalyn Border Ê,Antonio Kaspar Ê,Orangewood
450,214,214,1,1,1,1,4,Pandora Fleener Ê,Junie Grahn Ê,Willow
451,206,206,1,1,1,1,4,Herma Sidler Ê,Loura Wemple Ê,Willow
452,154,184,2,0,1,0,10,Rosenda Warring Ê,Gracie Shehorn Ê,Willow
453,197,223,2,1,1,1,4,Evalyn Border Ê,Antonio Kaspar Ê,Orangewood
454,66,1454,2,1,0,1,7,Destiny Fimbres Ê,Irish Mcmillin Ê,Cypress
455,181,181,1,1,1,1,4,Wendell Pajak Ê,Meagan Dale Ê,Willow
456,162,162,1,0,1,0,4,Kandice Ginther Ê,Ahmed Sykes Ê,Pine
457,,1676,0,0,1,1,9,Thao Click Ê,Carlos Speaker Ê,Willow
458,278,278,1,1,1,1,2,Alyson Ricci Ê,Earnest Levitsky Ê,Sequoia
459,176,176,1,1,1,1,3,Elna Calahan Ê,Jessie Tsan Ê,Willow
460,1398,2742,4,1,1,0,9,Breanne Anzaldua Ê,Jackie Zuccaro Ê,Sequoia
461,258,1722,4,1,1,1,2,Isaura Salters Ê,Meagan Dale Ê,Willow
462,25,125,3,0,1,0,3,Coleen Bockelman Ê,Alec Hassell Ê,Sequoia
463,1356,1356,1,1,1,1,3,Ira Reimann Ê,Ahmed Sykes Ê,Pine
464,22,22,1,1,1,1,6,Steven Salters Ê,Irish Mcmillin Ê,Cypress
465,101,101,1,0,0,0,8,Kendra Caliendo Ê,Wilbert Macke Ê,Cypress
466,144,144,1,1,1,1,10,Barb Gess Ê,Wilbert Macke Ê,Cypress
467,1354,1354,1,0,1,1,3,Anthony Shevlin Ê,Jessie Tsan Ê,Willow
468,1375,4241,3,1,1,1,2,Robyn Arterburn Ê,Wilbert Macke Ê,Cypress
469,175,175,1,1,1,1,2,Pearline Trinkle Ê,Cheryll Minaya Ê,Cypress
470,138,143,2,1,1,1,4,Glen Plumb Ê,Ahmed Sykes Ê,Pine
471,11403,11583,2,0,1,0,8,Henry Spadoni Ê,Bart Huth Ê,Orangewood
472,1346,1346,1,1,1,1,3,Rickey Styron Ê,Bart Huth Ê,Orangewood
473,9,5442,7,0,0,1,2,Bernita Griswold Ê,Lauran Kestler Ê,Orangewood
474,1349,1837,4,1,1,0,3,Leonel Markowitz Ê,Jessie Tsan Ê,Willow
475,1563,1603,2,1,1,1,3,Madelene Aucoin Ê,Meagan Dale Ê,Willow
476,1361,1361,1,1,1,1,2,Whitley Tweedie Ê,Claude Rasch Ê,Willow
477,1319,1319,1,1,1,1,3,Matthew Boze Ê,Antonio Kaspar Ê,Orangewood
478,1323,1323,1,1,1,1,3,Kandace Foxx Ê,Jessie Tsan Ê,Willow
479,2829,2829,1,1,1,1,2,Elza Gunnells Ê,Loura Wemple Ê,Willow
480,1315,1315,1,0,1,0,3,Pandora Fleener Ê,Junie Grahn Ê,Willow
481,21,47,2,0,0,0,8,Josephina Rhea Ê,Lauran Kestler Ê,Orangewood
482,1419,1434,2,1,1,1,9,Marisol Shurtliff Ê,Earnest Levitsky Ê,Sequoia
483,1281,1281,1,1,1,1,3,Lahoma Fillman Ê,Irish Mcmillin Ê,Cypress
484,1281,2597,3,1,1,1,3,Margery Scheffer Ê,Wilbert Macke Ê,Cypress
485,1306,2573,3,0,1,1,2,Temika Cloninger Ê,Bart Huth Ê,Orangewood
486,1258,4084,2,1,1,1,3,Tenesha Gangemi Ê,Kermit Beck Ê,Cypress
487,1259,1389,3,1,1,1,3,Kazuko Houge Ê,Antonio Kaspar Ê,Orangewood
488,1242,1242,1,1,1,1,3,Madelene Aucoin Ê,Meagan Dale Ê,Willow
489,1,2884,3,1,0,0,6,Tenesha Beveridge Ê,Earnest Levitsky Ê,Sequoia
490,64,4337,4,1,1,1,8,Beatrice Dula Ê,Irish Mcmillin Ê,Cypress
491,1157,1157,1,1,1,0,2,Pearline Trinkle Ê,Cheryll Minaya Ê,Cypress
492,1133,3872,2,1,1,1,3,Christoper Recalde Ê,Lauran Kestler Ê,Orangewood
493,984,984,1,1,1,1,2,Elenora Crum Ê,Earnest Levitsky Ê,Sequoia
494,21,21,1,1,1,1,4,Teresita Nader Ê,Ahmed Sykes Ê,Pine
495,1237,5618,9,0,1,1,2,Darlene Hellard Ê,Kermit Beck Ê,Cypress
496,900,2421,2,1,0,1,8,Temika Cloninger Ê,Bart Huth Ê,Orangewood
497,2726,2726,1,0,1,0,9,Thao Click Ê,Carlos Speaker Ê,Willow
498,1164,2422,2,1,1,1,3,Anitra Brightwell Ê,Earnest Levitsky Ê,Sequoia
499,980,980,1,1,1,0,3,Darcie Gravley Ê,Ahmed Sykes Ê,Pine
500,1135,1135,1,0,1,0,2,Lavelle Easterly Ê,Preston Perreault Ê,Willow
501,1126,1126,1,0,1,0,3,Sharlene Deavers Ê,Kermit Beck Ê,Cypress
502,1116,2326,3,0,1,0,3,Berna Nunes Ê,Antonio Kaspar Ê,Orangewood
503,1049,1141,2,1,1,1,3,Maryann Dycus Ê,Claude Rasch Ê,Willow
504,991,2079,2,1,1,1,3,Gina Hutson Ê,Junie Grahn Ê,Willow
505,215,1636,5,1,1,1,6,Wilfred Stickland Ê,Cheryll Minaya Ê,Cypress
506,767,767,1,0,1,0,3,Delora Hersom Ê,Junie Grahn Ê,Willow
507,743,743,1,1,1,1,3,Deedee Heidt Ê,Jackie Zuccaro Ê,Sequoia
508,737,1775,2,1,1,1,3,Kali Due Ê,Jessie Tsan Ê,Willow
509,46,4393,4,0,1,0,10,Dolores Burget Ê,Lauran Kestler Ê,Orangewood
510,260,1661,3,1,1,1,6,Kenton Lossing Ê,Janette Westfield Ê,Sequoia
511,699,699,1,1,1,1,4,Tenesha Beveridge Ê,Earnest Levitsky Ê,Sequoia
512,26,160,2,0,1,0,10,Rocco Canipe Ê,Jackie Zuccaro Ê,Sequoia
513,153,2974,4,0,1,0,9,Alpha Mitchum Ê,Gracie Shehorn Ê,Willow
514,310,310,1,1,1,1,9,Audria Reavis Ê,Kermit Beck Ê,Cypress
515,332,1361,4,1,0,1,8,Chanel Gammill Ê,Antonio Kaspar Ê,Orangewood
516,49,49,1,1,1,1,4,Florrie Daniels Ê,Wilbert Macke Ê,Cypress
517,3413,4321,1,1,1,0,8,Mayme Plouffe Ê,Janette Westfield Ê,Sequoia
518,283,283,1,1,1,1,4,Anthony Shevlin Ê,Jessie Tsan Ê,Willow
519,270,270,1,0,1,1,4,Hilaria Holdaway Ê,Alec Hassell Ê,Sequoia
520,397,397,1,1,1,1,3,Mayme Plouffe Ê,Janette Westfield Ê,Sequoia
521,285,285,1,1,0,1,8,Michelina Bartolotta Ê,Kermit Beck Ê,Cypress
522,274,274,1,0,0,0,8,Akilah Saidi Ê,Irish Mcmillin Ê,Cypress
523,44,2975,5,1,1,1,2,Keila Vance Ê,Claude Rasch Ê,Willow
524,266,1853,3,0,1,0,3,Garfield Slifer Ê,Carlos Speaker Ê,Willow
525,1425,1425,1,0,1,0,3,Matthew Boze Ê,Antonio Kaspar Ê,Orangewood
526,333,588,2,1,1,1,4,Luci Peart Ê,Junie Grahn Ê,Willow
527,1409,1409,1,1,1,1,3,Palmer Bothwell Ê,Ahmed Sykes Ê,Pine
528,1410,1491,2,1,1,1,3,Maryann Dycus Ê,Claude Rasch Ê,Willow
529,58,84,2,1,1,1,4,Elna Calahan Ê,Jessie Tsan Ê,Willow
530,1408,1408,1,1,1,1,3,Teresita Nader Ê,Ahmed Sykes Ê,Pine
531,1349,1349,1,1,1,1,2,Latrina Foutz Ê,Jackie Zuccaro Ê,Sequoia
532,1335,4651,2,1,1,1,2,Vashti Waggener Ê,Alec Hassell Ê,Sequoia
533,1509,1703,3,1,1,0,3,Wilhelmina Perine Ê,Bart Huth Ê,Orangewood
534,137,1113,2,1,0,1,8,Wendell Pajak Ê,Meagan Dale Ê,Willow
535,1364,1468,2,1,1,1,3,Ezra Ayer Ê,Jessie Tsan Ê,Willow
536,36,4325,2,0,1,0,8,Jaclyn Beckford Ê,Bart Huth Ê,Orangewood
537,41,41,1,1,1,1,2,Riva Boes Ê,Bart Huth Ê,Orangewood
538,34,51,2,1,1,1,2,Kandice Ginther Ê,Ahmed Sykes Ê,Pine
539,1201,1201,1,0,1,0,9,Eldon Fuller Ê,Claude Rasch Ê,Willow
540,166,1381,2,0,1,0,3,Peg Servantes Ê,Gracie Shehorn Ê,Willow
541,68,68,1,1,0,1,8,Dulce Keister Ê,Jackie Zuccaro Ê,Sequoia
542,177,296,2,1,1,1,3,Kandice Ginther Ê,Ahmed Sykes Ê,Pine
543,1749,1749,1,0,0,0,7,Allison Wroten Ê,Meagan Dale Ê,Willow
544,18,37,2,1,0,1,8,Maryann Dycus Ê,Claude Rasch Ê,Willow
545,1223,1324,2,1,1,1,2,Florrie Daniels Ê,Wilbert Macke Ê,Cypress
546,1256,2567,3,1,1,1,2,Derek Borg Ê,Irish Mcmillin Ê,Cypress
547,,0,0,1,0,1,9,Alpha Mitchum Ê,Gracie Shehorn Ê,Willow
548,1210,1210,1,1,1,1,2,Hoyt Sowa Ê,Jessie Tsan Ê,Willow
549,1108,2623,2,1,0,1,8,Shala Kron Ê,Carlos Speaker Ê,Willow
550,1093,4004,1,1,0,1,8,Yoshie Maddix Ê,Jackie Zuccaro Ê,Sequoia
551,15,15,1,0,0,0,2,Matthew Boze Ê,Antonio Kaspar Ê,Orangewood
552,58,968,1,1,1,1,2,Amina Sergent Ê,Antonio Kaspar Ê,Orangewood
553,1032,2475,3,1,0,1,8,Weston Forsman Ê,Jessie Tsan Ê,Willow
554,1244,1244,1,0,1,0,3,Leoma Coletti Ê,Junie Grahn Ê,Willow
555,13,13,1,1,0,0,7,Temika Cloninger Ê,Bart Huth Ê,Orangewood
556,16,6713,4,1,1,1,6,Bernita Griswold Ê,Lauran Kestler Ê,Orangewood
557,4,1277,3,1,1,1,2,Juliet Grier Ê,Loura Wemple Ê,Willow
558,1184,1184,1,0,1,0,3,Shiloh Chairez Ê,Jackie Zuccaro Ê,Sequoia
559,837,837,1,1,1,1,4,Willian Kerstetter Ê,Loura Wemple Ê,Willow
560,2053,2053,1,1,1,0,9,Kenton Lossing Ê,Janette Westfield Ê,Sequoia
561,1013,1041,2,1,1,0,3,Allison Wroten Ê,Meagan Dale Ê,Willow
562,1098,2179,2,1,1,1,2,Donita Lusher Ê,Wilbert Macke Ê,Cypress
563,504,663,2,1,1,1,4,Kary Carlucci Ê,Kermit Beck Ê,Cypress
564,740,740,1,1,1,0,3,Elenore Dittrich Ê,Wilbert Macke Ê,Cypress
565,5823,5823,1,0,1,0,4,Robby Vasquez Ê,Jessie Tsan Ê,Willow
566,3189,7243,3,1,1,1,6,Tammie Wallingford Ê,Junie Grahn Ê,Willow
567,363,573,2,0,1,0,3,Jenee Manos Ê,Cheryll Minaya Ê,Cypress
568,199,1383,3,1,1,1,4,Raguel Coupe Ê,Junie Grahn Ê,Willow
569,83,83,1,0,0,0,7,Gina Hutson Ê,Junie Grahn Ê,Willow
570,605,1806,2,1,1,1,3,Josephina Rhea Ê,Lauran Kestler Ê,Orangewood
571,648,648,1,1,1,1,3,Maragaret Blanke Ê,Lauran Kestler Ê,Orangewood
572,1625,2927,5,0,1,0,9,Myrtie Revell Ê,Preston Perreault Ê,Willow
573,130,1533,3,0,1,0,3,Lahoma Fillman Ê,Irish Mcmillin Ê,Cypress
574,1841,1841,1,1,1,0,9,Garfield Slifer Ê,Carlos Speaker Ê,Willow
575,159,1647,2,1,0,1,8,Anglea Jerabek Ê,Gracie Shehorn Ê,Willow
576,659,659,1,1,1,0,3,Pia Hine Ê,Cheryll Minaya Ê,Cypress
577,286,1972,3,1,1,1,3,Pia Hine Ê,Cheryll Minaya Ê,Cypress
578,7,488,2,1,0,1,7,Anitra Brightwell Ê,Earnest Levitsky Ê,Sequoia
579,1573,1573,1,1,1,1,9,Deon Gawronski Ê,Cheryll Minaya Ê,Cypress
580,1496,1496,1,1,1,1,2,Shenika Wolery Ê,Earnest Levitsky Ê,Sequoia
581,5,389,5,0,0,1,2,Gisele Darley Ê,Wilbert Macke Ê,Cypress
582,1374,1390,2,1,1,1,3,Herma Sidler Ê,Loura Wemple Ê,Willow
583,371,1766,3,0,1,0,3,Henry Spadoni Ê,Bart Huth Ê,Orangewood
584,207,207,1,0,1,0,9,Justin Vera Ê,Kermit Beck Ê,Cypress
585,99,1413,2,0,1,0,2,Elenora Crum Ê,Earnest Levitsky Ê,Sequoia
586,5,5,1,1,0,1,7,Darlene Hellard Ê,Kermit Beck Ê,Cypress
587,188,188,1,1,1,1,4,Mayme Plouffe Ê,Janette Westfield Ê,Sequoia
588,7358,8790,3,0,0,1,8,Garfield Slifer Ê,Carlos Speaker Ê,Willow
589,1374,1374,1,1,1,1,3,Sharlene Deavers Ê,Kermit Beck Ê,Cypress
590,7,15,2,1,0,1,7,Cecelia Carone Ê,Earnest Levitsky Ê,Sequoia
591,250,250,1,0,1,0,2,Matthew Boze Ê,Antonio Kaspar Ê,Orangewood
592,81,1117,4,1,1,1,10,Wilhelmina Perine Ê,Bart Huth Ê,Orangewood
593,3183,3183,1,1,1,1,8,Eldon Fuller Ê,Claude Rasch Ê,Willow
594,370,370,1,1,1,1,3,Aura Korman Ê,Bart Huth Ê,Orangewood
595,1129,1129,1,1,1,1,10,Florinda Alpers Ê,Carlos Speaker Ê,Willow
596,234,234,2,1,0,1,2,Wendell Pajak Ê,Meagan Dale Ê,Willow
597,2757,2757,1,1,1,1,9,Jessika Felan Ê,Lauran Kestler Ê,Orangewood
598,58,113,3,1,1,1,4,Anitra Brightwell Ê,Earnest Levitsky Ê,Sequoia
599,292,292,1,1,1,1,2,Corrin Longmore Ê,Preston Perreault Ê,Willow
600,95,162,2,0,0,0,8,Ninfa Jeanpierre Ê,Gracie Shehorn Ê,Willow
601,92,92,1,1,1,1,10,Kathe Bumbalough Ê,Loura Wemple Ê,Willow
602,1284,1284,1,0,1,0,2,Florrie Daniels Ê,Wilbert Macke Ê,Cypress
603,57,1747,3,1,1,1,2,Yahaira Hazelip Ê,Earnest Levitsky Ê,Sequoia
604,42,1422,3,1,1,1,2,Yahaira Hazelip Ê,Earnest Levitsky Ê,Sequoia
605,1460,1460,1,1,1,1,2,Jessika Felan Ê,Lauran Kestler Ê,Orangewood
